1,356910.6875,4795808.5,5,100,20
2,356918.125,4795880,5.0000972747802734,100,20
3,356925.5625,4795951,5.0002017021179199,100,20
4,356933,4796022.5,5.0003104209899902,100,20
5,356910.5,4796102.5,5.0004172325134277,100,20
6,356887.96875,4796182.5,5.0005059242248535,100,20
7,356865.4375,4796262.5,5.0005555152893066,100,20
8,356842.9375,4796342.5,5.0005378723144531,100,20
9,356812.21875,4796403,5.0004220008850098,100,20
10,356781.5,4796463.5,5.0001749992370605,100,20
11,356750.78125,4796524,4.9997744560241699,100,20
12,356758.21875,4796595,4.9992084503173828,100,20
13,356765.65625,4796666,4.9984879493713379,100,20
14,356803.9375,4796725,4.997647762298584,100,20
15,356842.21875,4796784.5,4.9967799186706543,100,20
16,356905.5625,4796828,4.9960174560546875,100,20
17,356968.90625,4796871,4.995537281036377,100,20
18,357032.25,4796914.5,4.9955339431762695,100,20
19,357092.90625,4796937,4.9962215423583984,100,20
20,357153.5625,4796959.5,4.9978079795837402,100,20
21,357214.1875,4796982,5.0004777908325195,100,20
22,357274.84375,4797004.5,5.0043182373046875,100,20
23,357338.5,4797054.5,5.0093083381652832,100,20
24,357402.125,4797105,5.0153465270996094,100,20
25,357465.78125,4797155,5.0220775604248047,100,20
26,357498.125,4797223,5.0290822982788086,100,20
27,357530.5,4797291,5.0356345176696777,100,20
28,357562.875,4797359,5.040804386138916,100,20
29,357595.21875,4797427,5.0435686111450195,100,20
30,357613.9375,4797494.5,5.0427360534667969,100,20
31,357632.65625,4797562,5.0371060371398926,100,20
32,357651.375,4797629,5.0254321098327637,100,20
33,357670.09375,4797696.5,5.0066204071044922,100,20
34,357689.71875,4797761,4.9798498153686523,100,20
35,357709.34375,4797825,4.9444580078125,100,20
36,357728.96875,4797889,4.9002838134765625,100,20
37,357748.59375,4797953.5,4.84759521484375,100,20
38,357782.84375,4798002.5,4.7869014739990234,100,20
39,357817.125,4798051,4.7193093299865723,100,20
40,357851.375,4798100,4.6460819244384766,100,20
41,357907.375,4798136.5,4.5688643455505371,100,20
42,357963.40625,4798173,4.4896235466003418,100,20
43,358019.40625,4798209.5,4.4103922843933105,100,20
44,358077.1875,4798223.5,4.3333010673522949,100,20
45,358135,4798238,4.2603030204772949,100,20
46,358192.78125,4798252,4.1932158470153809,100,20
47,358259.375,4798275.5,4.1335325241088867,100,20
48,358325.9375,4798299,4.0821762084960937,100,20
49,358392.53125,4798322.5,4.0396132469177246,100,20
50,358426.1875,4798389.5,4.0060577392578125,100,20
51,358459.84375,4798456.5,3.9811253547668457,100,20
52,358493.5,4798523.5,3.9641480445861816,100,20
53,358477.4375,4798586,3.9542891979217529,100,20
54,358461.40625,4798649,3.9503593444824219,100,20
55,358445.375,4798712,3.9511458873748779,100,20
56,358429.3125,4798774.5,3.9553866386413574,100,20
57,358418.5,4798845,3.9618990421295166,100,20
58,358407.6875,4798915,3.9695448875427246,100,20
59,358396.875,4798985.5,3.9774398803710937,100,20
60,358376.75,4799050.5,3.9849045276641846,100,20
61,358356.65625,4799115,3.9914937019348145,100,20
62,358336.5625,4799180,3.9968771934509277,100,20
63,358316.4375,4799245,4.0008950233459473,100,20
64,358313.34375,4799316.5,4.0035972595214844,100,20
65,358310.25,4799388,4.0050954818725586,100,20
66,358307.15625,4799459,4.0056242942810059,100,20
67,358304.0625,4799530.5,4.0054221153259277,100,20
